rubric,item_id,group,item,project,cohort,generation_rep,rating,score,item_max,score_type,state,repeat_ratings_disagree
rubric20-semantic,Q8,,Ethical and Privacy Declarations,CM4AI,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q8,,Ethical and Privacy Declarations,CM4AI,v8,2,1,,5,numeric,not_applicable,
rubric20-semantic,Q8,,Ethical and Privacy Declarations,CM4AI,v8,3,1,4,5,numeric,scored,
rubric20-semantic,Q8,,Ethical and Privacy Declarations,VOICE,v7,1,1,5,5,numeric,scored,
rubric20-semantic,Q8,,Ethical and Privacy Declarations,VOICE,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q8,,Ethical and Privacy Declarations,VOICE,v7,3,1,4,5,numeric,scored,
rubric20-semantic,Q8,,Ethical and Privacy Declarations,VOICE,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q8,,Ethical and Privacy Declarations,VOICE,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q8,,Ethical and Privacy Declarations,VOICE,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,AI_READI,v7,1,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,AI_READI,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,AI_READI,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,AI_READI,v8,1,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,AI_READI,v8,2,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,AI_READI,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,CHORUS,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,CHORUS,v7,2,1,3,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,CHORUS,v7,3,1,4,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,CHORUS,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,CHORUS,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,CHORUS,v8,3,1,4,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,CM4AI,v7,1,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,CM4AI,v7,2,1,4,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,CM4AI,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,CM4AI,v8,1,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,CM4AI,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,CM4AI,v8,3,1,4,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,VOICE,v7,1,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,VOICE,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,VOICE,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,VOICE,v8,1,1,5,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,VOICE,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q9,,Access Requirements and Governance Documentation,VOICE,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",AI_READI,v7,1,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",AI_READI,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",AI_READI,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",AI_READI,v8,1,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",AI_READI,v8,2,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",AI_READI,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",CHORUS,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",CHORUS,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",CHORUS,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",CHORUS,v8,1,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",CHORUS,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",CHORUS,v8,3,1,4,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",CM4AI,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",CM4AI,v7,2,1,4,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",CM4AI,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",CM4AI,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",CM4AI,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",CM4AI,v8,3,1,4,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",VOICE,v7,1,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",VOICE,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",VOICE,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",VOICE,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",VOICE,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q10,,"Interoperability, Standardization, and Cross-Platform Integration",VOICE,v8,3,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,AI_READI,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,AI_READI,v7,2,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,AI_READI,v7,3,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,AI_READI,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,AI_READI,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,AI_READI,v8,3,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,CHORUS,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,CHORUS,v7,2,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,CHORUS,v7,3,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,CHORUS,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,CHORUS,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,CHORUS,v8,3,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,CM4AI,v7,1,1,3,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,CM4AI,v7,2,1,3,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,CM4AI,v7,3,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,CM4AI,v8,1,1,2,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,CM4AI,v8,2,1,2,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,CM4AI,v8,3,1,2,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,VOICE,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,VOICE,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,VOICE,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,VOICE,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,VOICE,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q11,,Tool and Software Transparency,VOICE,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,AI_READI,v7,1,1,5,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,AI_READI,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,AI_READI,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,AI_READI,v8,1,1,5,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,AI_READI,v8,2,1,5,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,AI_READI,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,CHORUS,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,CHORUS,v7,2,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,CHORUS,v7,3,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,CHORUS,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,CHORUS,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,CHORUS,v8,3,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,CM4AI,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,CM4AI,v7,2,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,CM4AI,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,CM4AI,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,CM4AI,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,CM4AI,v8,3,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,VOICE,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,VOICE,v7,2,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,VOICE,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,VOICE,v8,1,1,5,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,VOICE,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q12,,Collection Protocol Clarity,VOICE,v8,3,1,4,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",AI_READI,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",AI_READI,v7,2,1,4,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",AI_READI,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",AI_READI,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",AI_READI,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",AI_READI,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",CHORUS,v7,1,1,2,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",CHORUS,v7,2,1,2,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",CHORUS,v7,3,1,2,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",CHORUS,v8,1,1,2,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",CHORUS,v8,2,1,2,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",CHORUS,v8,3,1,2,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",CM4AI,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",CM4AI,v7,2,1,4,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",CM4AI,v7,3,1,4,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",CM4AI,v8,1,1,5,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",CM4AI,v8,2,1,5,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",CM4AI,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",VOICE,v7,1,1,5,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",VOICE,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",VOICE,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",VOICE,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",VOICE,v8,2,1,5,5,numeric,scored,
rubric20-semantic,Q13,,"Version History, Maintenance, and Sustainability",VOICE,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,AI_READI,v7,1,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,AI_READI,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,AI_READI,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,AI_READI,v8,1,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,AI_READI,v8,2,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,AI_READI,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,CHORUS,v7,1,1,3,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,CHORUS,v7,2,1,3,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,CHORUS,v7,3,1,3,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,CHORUS,v8,1,1,3,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,CHORUS,v8,2,1,3,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,CHORUS,v8,3,1,3,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,CM4AI,v7,1,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,CM4AI,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,CM4AI,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,CM4AI,v8,1,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,CM4AI,v8,2,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,CM4AI,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,VOICE,v7,1,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,VOICE,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,VOICE,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,VOICE,v8,1,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,VOICE,v8,2,1,5,5,numeric,scored,
rubric20-semantic,Q14,,Associated Publications,VOICE,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,AI_READI,v7,1,1,5,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,AI_READI,v7,2,1,5,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,AI_READI,v7,3,1,5,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,AI_READI,v8,1,1,5,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,AI_READI,v8,2,1,5,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,AI_READI,v8,3,1,5,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,CHORUS,v7,1,1,3,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,CHORUS,v7,2,1,3,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,CHORUS,v7,3,1,3,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,CHORUS,v8,1,1,3,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,CHORUS,v8,2,1,3,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,CHORUS,v8,3,1,3,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,CM4AI,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,CM4AI,v7,2,1,,5,numeric,not_applicable,
rubric20-semantic,Q15,,Human Subject Representation,CM4AI,v7,3,1,4,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,CM4AI,v8,1,1,3,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,CM4AI,v8,2,1,,5,numeric,not_applicable,
rubric20-semantic,Q15,,Human Subject Representation,CM4AI,v8,3,1,3,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,VOICE,v7,1,1,4,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,VOICE,v7,2,1,4,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,VOICE,v7,3,1,4,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,VOICE,v8,1,1,4,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,VOICE,v8,2,1,4,5,numeric,scored,
rubric20-semantic,Q15,,Human Subject Representation,VOICE,v8,3,1,4,5,numeric,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),AI_READI,v7,1,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),AI_READI,v7,2,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),AI_READI,v7,3,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),AI_READI,v8,1,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),AI_READI,v8,2,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),AI_READI,v8,3,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),CHORUS,v7,1,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),CHORUS,v7,2,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),CHORUS,v7,3,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),CHORUS,v8,1,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),CHORUS,v8,2,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),CHORUS,v8,3,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),CM4AI,v7,1,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),CM4AI,v7,2,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),CM4AI,v7,3,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),CM4AI,v8,1,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),CM4AI,v8,2,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),CM4AI,v8,3,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),VOICE,v7,1,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),VOICE,v7,2,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),VOICE,v7,3,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),VOICE,v8,1,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),VOICE,v8,2,1,1,1,pass_fail,scored,
rubric20-semantic,Q16,,Findability (Persistent Links),VOICE,v8,3,1,1,1,pass_fail,scored,
